UtilityKey,Company,UltimatePa,TotalRetai,TotalRet01,TotalRet02,AvgRevPerU,AvgUltCust,AvgResiden,AvgCommeri,AvgIndustr,UtilitySta,layer,path
4061067,Lewisberry Borough of,,0,0,0,0,0,0,0,0,PA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062694,Royalton Borough of,,0,0,0,0,0,0,0,0,PA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062978,Smyrna Town of,,0,0,0,0,0,0,0,0,DE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063750,"City of Vineland, New Jersey",,106173,25948,707861,4091.76,15,16.64,16.35,12.14,NJ,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059766,Easton Utilities Commission,Town of Easton Maryland,32495,10986,243576,2957.86,13.34,13.27,13.4,0,MD,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061065,Lewes City of,,0,0,0,0,0,0,0,0,DE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062840,Seaford City of,,0,0,0,0,0,0,0,0,DE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061487,"City of Milford, Delaware",,26962,8320,234083,3240.63,11.52,13.11,11.97,9.75,DE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059685,Dover City of DE,,87341,24756,722812,3528.07,12.08,14.23,12.97,9.77,DE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061458,Middletown Town of DE,,29357,9904,258416,2964.16,11.36,13.88,14.67,9.61,DE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061786,Newark City of,,56263,13238,423748,4250.11,13.28,17,15.56,11.14,DE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059260,Clayton Town of,,0,0,0,0,0,0,0,0,DE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061735,New Castle Municipal Services Commission,,0,0,0,0,0,0,0,0,DE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062237,Pemberton Borough of,,0,0,0,0,0,0,0,0,NJ,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061030,Lavallette Borough of,,0,0,0,0,0,0,0,0,NJ,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062842,Seaside Heights City of,,0,0,0,0,0,0,0,0,NJ,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063706,Van Buren Light & Power Dist,,0,0,0,0,0,0,0,0,ME,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058612,Bangor Village of,,0,0,0,0,0,0,0,0,WI,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061131,"City of Logansport, Indiana",,36836,12808,425575,2876.01,8.66,10.23,9.51,7.75,IN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062349,Plymouth City of,,27026,8521,264822,3171.69,10.21,12.49,10.28,8.64,WI,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061746,New Glarus Village of,,2856,1296,23476,2203.7,12.17,13.78,11.26,0,WI,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063923,West Liberty City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061378,Memphis City of MO,,0,0,0,0,0,0,0,0,MO,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058779,"City of Bloomfield, Iowa",,2941,1334,25952,2204.65,11.33,12.98,10.05,9.43,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060809,Kahoka City of,,0,0,0,0,0,0,0,0,MO,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061760,New London Municipal Utilities,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060858,Keosauqua Municipal Light & Power,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059558,Danville City of IA,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063935,West Point Utility System,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061641,Mt Pleasant City of IA,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061578,Montezuma City of IA,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058883,Brooklyn City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058940,Bushnell City of IL,,0,0,0,0,0,0,0,0,IL,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061660,Board of Water Electric & Communications,,63099,11705,870413,5390.77,7.25,12.06,9.01,6.06,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058916,Buffalo City of IA,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063424,Tipton City of IA,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059720,Durant City of IA,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4064041,"City of Wilton, Iowa",,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059807,"City of Eldridge, Iowa",,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061137,Long Grove City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060196,"City of Geneseo, Illinois",,0,0,0,0,0,0,0,0,IL,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058376,Albany Village of IL,,0,0,0,0,0,0,0,0,IL,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062655,"City of Rock Falls, Illinois",,0,0,0,0,0,0,0,0,IL,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059081,Cedar Falls Utilities,,51098,19997,516877,2555.28,9.89,11.69,8.92,9.01,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060653,Independence City of IA,,8510,3183,78589,2673.58,10.83,13.69,10.14,8.2,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063267,Sumner City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063457,Traer City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059651,Dike City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060353,Grundy Center Municipal Light & Power Department,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059726,Dysart City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060590,Hudson City of IA,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060953,La Porte City City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063874,Waverly Communications Utility,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4082541,Aplington City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059619,Denver City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062543,Readlyn City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063753,Vinton City of IA,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059316,Coggon City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063246,Strawberry Point City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059952,Fairbank City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062090,"City of Osage, Iowa",,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060122,Fredericksburg City of IA,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061032,Lawler City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061749,New Hampton City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058426,Alta Vista City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063134,Spring Valley Pub Utils Comm,,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060410,Harmony City of,,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061221,Mabel City of,,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061010,Lanesboro Public Utility Comm,,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062275,Peterson City of,,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062413,Preston Public Utilities Comm,,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063986,Whalan City of,,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059791,Eitzen City of,,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063133,Spring Grove City of,,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058966,"City of Caledonia, Minnesota",,0,0,0,0,0,0,0,0,MN,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059049,"City of Cascade, Iowa",,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060575,Hopkinton City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061274,"City of Maquoketa, Iowa",,8326,3415,70275,2438.07,11.85,13.01,11.53,10.43,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059732,Earlville City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060373,"City of Guttenberg, Iowa",,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058687,Bellevue City of,,0,0,0,0,0,0,0,0,IA,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
